ticker,name,market,security_type,ohlcv_rows,trade_dates,min_date,max_date,has_krx
021240,코웨이,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
021320,KCC건설,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
021650,한국큐빅,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
021820,세원정공,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
021880,메이슨캐피탈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
021960,KB캐피탈,KOSPI,,290,290,2016-05-20,2017-07-20,t
022100,포스코DX,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
022220,티케이지애강,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023000,삼원강재,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
023150,MH에탄올,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
023160,태광,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023350,한국종합기술,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
023410,유진기업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023430,아이이,KOSDAQ,,391,391,2016-05-20,2017-12-19,t
023440,제이스코홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023450,동남합성,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
023460,CNH,KOSDAQ,,2245,2245,2016-05-20,2025-07-11,t
023530,롯데쇼핑,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
023590,다우기술,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
023600,삼보판지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023760,한국캐피탈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023770,플레이위드,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023790,동일스틸럭스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023800,인지컨트롤스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
023810,인팩,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
023890,한국아트라스비엑스,KOSDAQ,,1207,1207,2016-05-20,2021-04-16,t
023900,풍국주정,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023910,대한약품,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
023960,에쓰씨엔지니어링,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
024060,흥구석유,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024070,WISCOM,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
024090,디씨엠,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
024110,기업은행,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
024120,KB오토시스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024660,하림홀딩스,KOSDAQ,,528,528,2016-05-20,2018-07-13,t
024720,콜마홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
024740,한일단조,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024800,유성티엔에스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024810,이화전기,KOSDAQ,,2286,2286,2016-05-20,2025-09-09,t
024830,세원물산,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024840,KBI메탈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024850,HLB이노베이션,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024880,케이피에프,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024890,대원화성,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
024900,디와이덕양,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
024910,경창산업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024940,PN풍년,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
024950,삼천리자전거,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
025000,KPX케미칼,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
025270,부산방직,KOSDAQ,,62,62,2016-05-20,2016-08-17,t
025320,시노펙스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
025440,DH오토웨어,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
025530,SJM홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
025540,한국단자,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
025550,한국선재,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
025560,미래산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
025620,차AI헬스케어,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
025750,한솔홈데코,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
025770,한국정보통신,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
025820,이구산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
025860,남해화학,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
025870,신라에스지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
025880,케이씨피드,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
025890,한국주강,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
025900,동화기업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
025950,동신건설,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
025980,아난티,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
026040,제이에스티나,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
026150,특수건설,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
026180,현대정보기술,KOSDAQ,,774,774,2016-05-20,2019-07-16,t
026260,위너지스,KOSDAQ,,585,585,2016-05-20,2018-10-10,t
026890,스틱인베스트먼트,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
026910,광진실업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
026940,부국철강,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
026960,동서,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
027040,서울전자통신,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
027050,코리아나,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
027360,아주IB투자,KOSDAQ,,1839,1839,2018-11-21,2026-05-20,t
027390,한화갤러리아타임월드,KOSPI,,959,959,2016-05-20,2020-04-14,t
027410,BGF,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
027580,상보,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
027710,팜스토리,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
027740,마니커,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
027830,대성창투,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
027970,한국제지,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
028040,미래SCI,KOSDAQ,,1203,1203,2016-05-20,2021-04-12,t
028050,삼성E&A,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
028080,휴맥스홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
028100,동아지질,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
028150,GS홈쇼핑,KOSDAQ,,1269,1269,2016-05-20,2021-07-15,t
028260,삼성물산,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
02826K,삼성물산우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
028300,HLB,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
028670,팬오션,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
029460,케이씨,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
029480,광무,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
029530,신도리코,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
029780,삼성카드,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
029960,코엔텍,KOSDAQ,,2225,2225,2016-05-20,2025-06-13,t
030000,제일기획,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
030190,NICE평가정보,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
030200,KT,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
030210,다올투자증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
030270,에스마크,KOSDAQ,,981,981,2016-05-20,2020-05-20,t
030350,드래곤플라이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
030520,한글과컴퓨터,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
030530,원익홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
030610,교보증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
030720,동원수산,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
030790,비케이탑스,KOSPI,,1962,1962,2016-05-20,2024-05-10,t
030960,양지사,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
031210,서울보증보험,KOSPI,,289,289,2025-03-14,2026-05-20,t
031310,아이즈비전,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
031330,에스에이엠티,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
031390,녹십자셀,KOSDAQ,,1351,1351,2016-05-20,2021-11-16,t
031430,신세계인터내셔날,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
031440,신세계푸드,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
031510,오스템,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
031820,아이티센씨티에스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
031860,디에이치엑스컴퍼니,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
031980,피에스케이홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032040,C&S자산관리,KOSDAQ,,585,585,2016-05-20,2018-10-10,t
032080,아즈텍WB,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032190,다우데이타,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032280,삼일,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032300,한국파마,KOSDAQ,,1415,1415,2020-08-10,2026-05-20,t
032350,롯데관광개발,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
032500,케이엠더블유,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032540,TJ미디어,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032560,황금에스티,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
032580,피델릭스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032620,GC메디아이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032640,LG유플러스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
032680,소프트센,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032685,소프트센우,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032750,삼진,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032790,엠젠솔루션,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032800,판타지오,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032820,우리기술,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032830,삼성생명,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
032850,비트컴퓨터,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032860,더라미,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032940,원익,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032960,동일기연,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
032980,바이온,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033050,제이엠아이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033100,제룡전기,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033110,코너스톤네트웍스,KOSDAQ,,1324,1324,2016-05-20,2021-10-07,t
033130,디지틀조선,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033160,엠케이전자,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033170,시그네틱스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033180,KH 필룩스,KOSPI,,2369,2369,2016-05-20,2026-01-14,t
033200,모아텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033230,인성정보,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033240,자화전자,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
033250,체시스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
033270,유나이티드제약,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
033290,로젠,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033310,엠투엔,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033320,제이씨현시스템,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033340,좋은사람들,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033430,디에스티,KOSDAQ,,1302,1302,2016-05-20,2021-09-01,t
033500,동성화인텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033530,SJG세종,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
033540,파라텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033560,블루콤,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033600,럭슬,KOSDAQ,,1287,1287,2016-05-20,2021-08-10,t
033640,네패스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033660,우리금융캐피탈,KOSPI,,1298,1298,2016-05-20,2021-08-26,t
033780,KT&G,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
033790,피노,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033830,티비씨,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
033920,무학,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
034020,두산에너빌리티,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
034120,SBS,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
034220,LG디스플레이,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
034230,파라다이스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
034300,신세계건설,KOSPI,,2151,2151,2016-05-20,2025-02-21,t
034310,NICE,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
034590,인천도시가스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
034730,SK,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
03473K,SK우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
034810,해성산업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
03481K,해성산업1우,KOSDAQ,,1091,1091,2021-12-02,2026-05-20,t
034830,한국토지신탁,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
034940,조아제약,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
034950,한국기업평가,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035000,HS애드,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
035080,그래디언트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035150,백산,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
035200,프럼파스트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035250,강원랜드,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
035290,골드앤에스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035420,NAVER,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
035460,기산텔레콤,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035480,제이테크놀로지,KOSDAQ,,875,875,2016-05-20,2019-12-11,t
035510,신세계 I&C,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
035600,KG이니시스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035610,솔본,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035620,바른손이앤에이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035720,카카오,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
035760,CJ ENM,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035810,이지홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035890,서희건설,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
035900,JYP Ent.,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036000,예림당,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036010,아비코전자,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036030,케이티알파,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036090,위지트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036120,서울평가정보,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036170,에이치엠넥스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036180,지더블유바이텍,KOSDAQ,,2408,2408,2016-05-20,2026-03-16,t
036190,금화피에스시,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036200,유니셈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036220,오상헬스케어,KOSDAQ,,531,531,2024-03-13,2026-05-20,t
036260,이매진아시아,KOSDAQ,,1163,1163,2016-05-20,2021-02-10,t
036420,콘텐트리중앙,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
036460,한국가스공사,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
036480,대성미생물,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036490,SK머티리얼즈,KOSDAQ,,1379,1379,2016-05-20,2021-12-24,t
036500,에스에스컴텍,KOSDAQ,,240,240,2016-05-20,2017-05-10,t
036530,SNT홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
036540,SFA반도체,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036560,KZ정밀,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036570,NC,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
036580,팜스코,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
036620,감성코퍼레이션,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036630,세종텔레콤,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036640,HRS,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036670,삼양케이씨아이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036690,코맥스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036710,심텍홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036800,나이스정보통신,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036810,에프에스티,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036830,솔브레인홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036890,진성티이씨,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
036930,주성엔지니어링,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037030,파워넷,KOSDAQ,,1951,1951,2018-06-07,2026-05-20,t
037070,파세코,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037230,한국팩키지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037270,YG PLUS,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
037330,인지디스플레,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037340,씨엘인터내셔널,KOSDAQ,,77,77,2016-05-20,2016-09-07,t
037350,성도이엔지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037370,EG,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037400,우리엔터프라이즈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037440,희림,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037460,삼지전자,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037560,LG헬로비전,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
037620,미래에셋증권,KOSPI,,168,168,2016-05-20,2017-01-19,t
037710,광주신세계,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
037760,쎄니트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
037950,엘컴텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038010,제일테크노스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038060,루멘스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038070,서린바이오,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038110,에코플라스틱,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038160,팍스넷,KOSDAQ,,1244,1244,2016-08-01,2021-08-20,t
038290,마크로젠,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038340,MIT,KOSDAQ,,2174,2174,2016-05-20,2025-03-27,t
038390,레드캡투어,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038460,바이오스마트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038500,삼표시멘트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038530,케이바이오랩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038540,상상인,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038620,위즈코프,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038680,에스넷,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038870,에코심플렉스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038880,아이에이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
038950,파인디지털,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039010,현대에이치티,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039020,이건홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039030,이오테크닉스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039130,하나투어,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
039200,오스코텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039230,에이아이비트,KOSDAQ,,1322,1322,2016-05-20,2021-10-05,t
039240,경남스틸,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039290,인포뱅크,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039310,세중,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039340,한국경제TV,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039420,케이엘넷,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039440,에스티아이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039490,키움증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
039560,다산네트웍스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039570,HDC랩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
039610,화성밸브,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039670,스포츠서울,KOSDAQ,,1455,1455,2016-05-20,2022-04-19,t
039740,한국정보공학,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039790,위노바,KOSDAQ,,442,442,2016-05-20,2018-03-08,t
039830,오로라,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039840,디오,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039860,나노엔텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
039980,폴라리스AI,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
040160,누리플렉스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
040300,YTN,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
040350,크레오에스지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
040420,정상제이엘에스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
040610,SG&G,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
040910,아이씨디,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041020,폴라리스오피스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041140,넥슨지티,KOSDAQ,,1452,1452,2016-05-20,2022-04-14,t
041190,우리기술투자,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041440,현대에버다임,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041460,한국전자인증,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041510,에스엠,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041520,이엘씨,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041590,플래스크,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041650,상신브레이크,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
041830,인바디,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041910,폴라리스AI파마,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041920,메디아나,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041930,SY동아,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
041960,코미팜,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
042000,카페24,KOSDAQ,,2029,2029,2018-02-08,2026-05-20,t
042040,케이피엠테크,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
042110,에스씨디,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
042370,비츠로테크,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
042420,네오위즈홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
042500,링네트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
042510,라온시큐어,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
042520,한스바이오메드,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
042600,새로닉스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
042660,한화오션,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
042670,HD현대인프라코어,KOSPI,,2376,2376,2016-05-20,2026-01-23,t
042700,한미반도체,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
042940,상지건설,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043090,더테크놀로지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043100,알파AI,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043150,바텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043200,파루,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043220,티에스넥스젠,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043260,성호전자,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043290,케이맥,KOSDAQ,,1271,1271,2016-05-20,2021-07-19,t
043340,에쎈테크,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043360,디지아이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043370,피에이치에이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043580,에임하이,KOSDAQ,,547,547,2016-05-20,2018-08-09,t
043590,웰킵스하이텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043610,KT지니뮤직,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043650,국순당,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043710,코스리거글로벌,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
043910,자연과환경,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
044060,조광ILI,KOSDAQ,,2272,2272,2016-05-20,2025-08-20,t
044180,KD,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
044340,위닉스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
044380,주연테크,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
044450,KSS해운,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
044480,빌리언스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
044490,태웅,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
044780,에이치케이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
044820,코스맥스비티아이,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
